review,label
disapoint akala ko colored camera di pala black and white tapos walang camera tapos ung box nka lagay ang mga details like may camera tapos colore di tugma sa item walang kwenta dapat kung ano ang pinost nyo yan din ang ang pinadala prang repair na binago lang,0.0
hindi siya worth it ang baba quality products sumabog nung chinarge,0.0
sobrang tapang alcohol niya sakit sa ilong masyado pag unang spray thankyou parin seller happy new year,0.0
maganda nagustuhan mga anak ko mabilis siyang malobat hindi umabot halfday saka ang order ko ay each color para madaling tandaan pero ang dumating lahat puti nilagyan ko name thankyou,1.0
ok ang order ko kumpleto naman mabilis pa ang shipping salamat seller salamat shopee sa voucher will order again,2.0
sira po ang binigay niyo na unit tapos sasabhin niyo bbigyan niyo ako as compensation scammer ba kayo,0.0
hindi sya masyado maganda but pwede na sa price nya sa size sakto naman sa quality not so sure kasi once ko pa lang natry,1.0
looks naman and so nice am disappointed of how they packed order it is not packed securely the handle only has the bubble wrap poor packaging po can suggest to improve how you pack the order of your customers to avoid any damages as the parcel,1.0
so dissappointed pang regalo pa naman wrong color yung pinadala though mabilis sya na deliver will never order again,0.0
free wifi pero napaka bagal walang kwenta internet connection dito,0.0
yan order koooo red black pero dumating all black dibaaa ang mahusay,0.0
ang ganda sobra kaso maluwag sa baby ko order ulit ako sana bago mag pasko dumating na sya para may masoot baby ko salamat seller,2.0
bakit lang ito sagot kumpleto ang order ko ang kaso dahil sa nag titipid siguro si seller lalagyan di manlang naisipan box ang mga order ko ang ginawa basta pinagsamsama lahat ang resulta nag leak ang wipes nabasa ang mga kasama tulad electric kittle di manlang,0.0
thank you ganda quality,2.0
doesn really have salmon sashimi as legit part of the buffet like nakatago and the server pabulong at patago sumagot when you request for salmon sashimi they gave,0.0
goods na goods po for its price will order again seller nagsend pa si seller picture po order,2.0
this is to our times order salamat super ganda hindi ka mag si love,2.0
super duper ganda pangalawa ko nga itong order nagustuhan kasi anak ko cyempre bigay ko nalang kaya order na ko uli gusto ko,2.0
rubber kahapon ko pa to nareceived at sakto ang dating nya kase aalis kami that day then sinuot kona agad at un nga now kolang napicturan to review and maganda sya rubber ung design color nya in experience kase pasmado ako medj madulas sya sa paa at,1.0
order received mamaya na ang full rate thank you rider,1.0
ayos naman pero medyo masikip sa bewang mas maluwag pa ung dating order ko na large ang size naman ang tag nito pero ung sa hita okay naman ang fitting,1.0
graby ang ganda design niya tas good yung sound quality walang basag,2.0
hindi magamit hindi kasya sa kalan nag chat aqo sa seller na kung pwede ibalik hindi nag rereply sayang lang pera ko,0.0
good thank you seller and kua rider pangalawang order ko na ito dito ang ganda sa lips moisturizer kahit ka na mag lipstick ito palang sapat na,2.0
no effect at all dissapointed super dissapointed sa amoy vanilla lace should smell sweet pero may halong alcohol ata ung perfume ganun din sa ariana grande na cloud very dissapointed,0.0
wrong size tapos mag drop off pa ako sa and para ma return ang mahal pamasahe jusko binenta ko na lang sa iba para di na ako maabala,0.0
wag kayong bumili fake po at hindi maganda sa picture lang naman maganda pero kapag nareceive na at makita ampangit,0.0
doesn taste that good not worth the hype but what super irritating is their treatment with their customers they look at their customers based on the class pag mukang mayaman they reserve the seats pag hindi dun ka sa gilid gilid boooo shake shack,0.0
im not satisfied iba naman yung dumating sakin at iba yung fakenails kesa sa picture,0.0
grabe isa na yata to sa mga pinakasumaya ako na inorder hehe ang ganda nya mukhang elegant mabigat bigat din hindi sya plastik at compatible sya sa ipad at iphone ang ganda2x talaga sana tumagal sya kahit gamitin ko araw2x at hindi sya mamuti ang saya ko talaga ang,2.0
maganda yung place maganda resort madumi sobra yung beach kaya nga ako punta beach resort para sa beach sana,0.0
sobrang disqppointed dko di naman pala rechargeable usb cord operated lang sya even sa lalagyan batter jusko wala naman lagayan battery,0.0
thank shopee and seller sa uulitin,2.0
ang gandaaaaaaa exceeds expectation ganda quality tela parang hindi cya mumurahin langg grabeeeeeeeeeee oorder ako ulit,2.0
hindi nka balot sa bubble wrap yupi ang box hindi gumagana ang right side isang fan at hina hangin sayang ang pera,0.0
wrong item square pants order ko face mask ang dumating tapos wala manlang reply si seller,0.0
sakto sa akin love it thank you so much seller shopee and kuya rider,2.0
okey po cxa good condition at walang damage to seller at sa nag deliver god bless po maganda po cxa,2.0
ang layo amoy sa binibili kong strawberry champagne not satisfied kaamoy bambini na pink,0.0
sabi kasi cotton di ko inexpect yung parang spandex type pero goods parin naman,1.0
edited rating from star to kasi after week of using sira na kagad ang button although maganda naman yung cloth and ribs but yung button nagstucked na,0.0
too small was so ordered para sure na mag fit but super small parang size lang can use it too small for me,1.0
ang ganda tela niya worth it naman siya sa price niya napaka cute will buy again kasi nagustohan ko tlaga siya thank you,2.0
beer okay staff okay overall ayos naman ang naging experience ko dito sa food stars ako pero since the bay siya may instances umulan umambon since mayroon tables sa labas dapat handa sila pag umambon sana may lona man lang pantikip upang mabasa,1.0
worth it maganda sa personal okay naman yung quality,2.0
di lang safe pag nalagyan mainit na tubig mabilis masira maganda at maayos un lang di pwede na banlian mainit na tubig for sanitation madalin din masira dahil manipis ang pagka plastik niya overall maganda pang dehydrate sa araw araw na nasa field work super goods,2.0
very fast delivery it took only days to visayas receiving the package was worried since there no fragile sticker on it fortunately the product was not damaged and it works perfectly really satisfied with this purchase thank you seller and shopee,2.0
maganda kaso di ko talaga makuha yung size ko tho order ko na,1.0
one of the best items ordered here in shopee the item was great given the cheap price the delivery was fast too thank you vwey much seller,2.0
just as expected from the price audio quality is low and volume is too low even on max settings but hey atleast it works as an alternative,1.0
okay nman po siya mabango den nman peru yong maoy hindi long lasting po madali lang mawala yong amoy,1.0
super beyond low quality nakaka pagsisi na binili ko ito nakapa liit size pang teenager ung size flat ung foam ska para syang goma na ginupit lang na hubog bra sayang pera avon soft cup bra sana binili kokung gusto nyo din makaramdam regret sa buhay nyo bumili kayo,0.0
gotchaaaa how many times nako umoorder dito hehehehe super bait ni seller lagi syang nag reresponse and yong shipment mabilis thankyou thankyouu po pati kay kuya rider order po ako ulet,2.0
same with riverbanks this also needs proper sanitation madumi ang mga tray and may amoy pati ung utensils hindi malinis tignan mukang maalikabok na malagkit,0.0
thank you so much po natanggap ko na complete orders and no damage lahat thank you for sending me good quality like this,2.0
okay naman yung product working naman siya kaso nung pagkabukas ko package hindi nakaclose yung box product medyo kinabahan ako na baka nadamage yung product so far okay naman may levels yung fan although mabilis malowbatt kahit one level lang yung bilis fan not packed well,1.0
ganda po matibay kaysa sa mga ibang payong maraming salamat po god bless,2.0
add size sa actual size paa niyo as not true to size po medyo masikip tuloy very light gagamitin ko pa naman pang nuod sa concert sakit paa na nga nakatayo dagdag pa sa sakit paa yung shoes na masikip sabay ayaw pa palitan,1.0
ang ganda basahin niyo muna instruction kasi nalito ako hahaha thank you sulit kahit mura sana tumagal,2.0
excuse sa paa kong dirty npakaganda quality at okay din ung fit nya sa paa ko lakas mga shala nung slippers love it so much,2.0
although alang konek sa binili ko naibigay ko na bgo ko pa mapicturan sana ok xah at magtagal thank you ok xah fast delivery sana magtagalthank you ok xah fast delivery sana magtagalthank you ok xah fast delivery sana magtagalthank you ok xah,2.0
not good akala samsung hindi pala parang immitation sya tpos nag lalag panu ba to masoli sa seller not recommended ang bagal loading kahit malakas ung internet namen sayang ung pera sorry po ah un tlga ung comment ko,0.0
wrong color inadala pink order ko pero gray dumating pero good quality naman yung tumbler wala ung ipit na kasama kong inorder,1.0
super cute kaso super haba nung isa medj na for me pero ok naman putulan ko na lang ambilis rin maideliver which is good rate ko star dahil don,2.0
maganda naman kaso wala lang free na essential oil salamat,1.0
okay naman yung quality makapal naman and walang amoy kaso yung order ko pero lang yung dumating okay na rin for it price,1.0
still good quality at very affordable price medyo maliit nga lang sakin yung size nila na para sa paa ko dapat pala nagdagdag ako but anyways maayos pa rin naman thank you seller,1.0
changed rating kasi half of the pairs magkakaiba designs maganda ang quality pero hindi tama ang pairs na pinadala sa akin napansin na lang namin nung magsusukat na ang customer unless the seller fixes this issue will not go back to previous good rating,0.0
good super cuteee malakas din ang fan kaso feel ko madali lang siya masira kasi nasa labas ang fan niya ang cute appearance and size pati led,1.0
kala ko nung una maliit lang pro foldable kasi anlaki pala manipis lang pro think good for its price nman seller is responsive dinthank you seller,2.0
not worth it disappointed hindi kumpleto pinadala niyo kulang leeg nung phone holder yun pa naman ang need ko ilang araw linggo ako nag follow up puro please wait wala namang nangyari ang hina pa nung ilaw niyo not worth it yung product parang pinabayaan seller yung mga problemang ganto,0.0
super better thank you so much po for the fast delivery and super nindot na product po,2.0
mabango naman but super bilis mawala okay na din para sa price mabilis and maayos yung deliver,1.0
very nice at subok ko na po tlga itong brand wipes para mga anak ko maayos at complete ang order ko,2.0
may mga murang product pero sulit ang bayad at may qualidad can not recommend this shop to others quality over quantity on the other hand fast dlivery,0.0
very nicee maganda quality niya kaso mali lang yung size nung isang item order ko medium kasi yung isa large,1.0
good first time kung omorder at maganda siya thank you seller,2.0
apat yan yung black di maganda ang tunog yung blue medyo sira ang lalagyan nya yung white at pink keri lang pwede na din pero di ko alam kung hanggang kelan tatagal nito,1.0
bakit naman po ganun butas ung pinadala ninyo chinat ko naman kayo before ako mag rate eh wla man nagrereply tapos nakalagay sa picture nyo pasando pero crop top pala manipis pala sya hndi makapal hndi sya pwedeng pang benta ganun din sa bralette manipis din,0.0
sarap pagtimplahan lemon at calamansi,2.0
hindi gumagawa kapag hindi nakasaksak pag tinanggal mo kahit gaano katagal charge hindj sya gagana like burning plastic too,0.0
nakaka dissapoint po akala ko magagamit ko na po yung item na to pagdating pero hindi pala kasi ung binigay ninyo hindi man lang mag charge,0.0
malas di ako lucky sa nakuha ko diko na pinicturan,0.0
goods naman yung quality nung earphones medyo mahina nga lang po yung lumalabas na sound pero okay na rin po kasi mura lang rin naman,1.0
napakaganda lahat items na nareceive ko nagustuhan namin anak ko excellent quality thank you seller and shopee,2.0
super soft tela,2.0
matagal maiship at gumagana lang siya sa mga piling gadgets it working for it price,1.0
september item shipped immediately and well packaged okay lang naman siya kahit sira sira yung karton kaso pang regalo kasi kaya dapat maayos,1.0
ahaha wla sa tamang usapan ang mga bigay nio sa akin nakakadismaya pinilo ko kulay green dumating white tas in nakalagay sa post nio wla ksama na essential oil nya ahahah pinag luluko ninyo mga buyers nio,0.0
ok mabilis malowbat white inorder ko pero green ung dumating,2.0
don think this is size ang laki niya for me and tinignan ko yung size nakabura don know think gave wrong size,0.0
maganda yung second order ko na to nung una maganda yung packaging pero ngayon lang na nakalagay lang siya sa plastic na blue yung parang pampalengke pero all in all ang importante naman ay uung panty which is ok namn,1.0
good star sana kasi magaganda ang design at kulay kaso kulang ung stock na pinadala sana2 etc etc check ang stick bago ipack,1.0
maganda sya sa presyo nya pero mas usefull sana kung di madaling malowbat kaka charge ko lang after maideliver pero nung ginamit kona wala pang mins lowbat na sya kaya star lang sya sakin,1.0
order received it working super aesthetic pen minimalist medyo weird lang kasi hindi ko alam paano alisin or para saan yung nasa photo hahaha,2.0
triny ko hehe dumidikit sa balat ko yung kulay kahit napunasan kona uminom ako sa baso dumidikit din tapos hindi pa long lasting wala pa yung parang kutsara niya hays super disappointed excited pa naman ako kasi maputla ako,0.0
super bilis magship and goods ang product thank you seller and sobrang sulit mascara na nabili ko kahit mura lang,2.0
nung una ang ganda tela kaya nag order ulit ako kaso yung dumating ibang iba sa una kong order manipis tapos yung tahi nababaklas anyway thank you padin for fast delivery,1.0
yung dumating shade iba sa shade sa picture khit number red orange shade yung dumating sa akin and dalawang yung order ko isa and ang dumating sayang excited nman ako at sya matte pra syang may oil,1.0
oh ang ganda product definitely worth the wait goods din siya for its price ganda stand mukhang matibay naman will use this for future vids seller,2.0
sira nman di umaandar nagalit ung nirigaluhan ko byan kakahiya tuloy check nio muna bago nio ipadala nakakabwisit kasi ung sira makuha nairegalo ko,0.0
good mabilis dumating maganda ang items oorder ako ulit salamat shopee,2.0
pagkarating dito samin was excited then pagbukas ko may oily texture agad na sumalubong not satisfied to order may pagka amoy alcohol yung scent kasi hindi ko bet for me ha,0.0
very affordable and super worth it nung nalobat akala ko di siya mag cha charge pag sinaksak kasi sa charger di mo malalaman kung nag cha charge ba hindi ehh pero nung tinry kong paandarin ulit umandar naman salamat shoppee,2.0
very good time ko na mag order ganito at satisfied talaga ako sa quality maganda walang damage tama ang size at bilis shipping seller at delivery salamat sa seller at sa shopee,2.0
all goods and working maganda siya,2.0
okay po maganda kaso pagka connect po bluetooth bgla na disconnect yung bluetooth nya,1.0
not working tas matagal pa second order koto pero bat naman ganon,0.0
ayos din naman kumpleto mabilis dumating sana tumagal at mapakinabangan talaga salamat seller godbless,2.0
saktuhan lang maganda tsaka kasing laki lang sya phone space saver medyo mahirap sya ibalik dahil maliit nga lang pero ok naman,1.0
ang bango po niya love the scent nagustohan ko naman po kaso nga lang parang di nag iistay yung kulay niya pag pinunasan mo na,1.0
okay okay lang naman kaso lang nagleak siya yun una kong napansin nung pagopen ko parcel pero overall maganda kasi mas bumabango pag tumatagal sa skin mo think need lang mag improve packaging okay na yung amount bubble wrap sa mismong bottle siguro ang problema pati,1.0
okay sana kaso ayaw gumana remote naman,0.0
madaya ang seller hindi tamang color at sizes na binigay,0.0
kala ko ear buds head set kaso hindi pala mouse pad pa din ang dumating,1.0
ok naman sya pero nakakagigil kasi dumating yung order ko hindi magagamit kasi kulang yung lock nya hindi nila chini check hindi ko talaga ma gagamit sabi pa nila kailangan ko daw magpunta malapit na eh ang layo pa bahala na kayo tinapon ko nalang,0.0
maganda yun eyeliner for its price pero yung mascara hindi,1.0
ok nman ung item peo tamad seller mag pack nya man lang inisa isa plastic or plastic nya muna bago ilagay sa plastic muntik ko na magunting sa pagbukas un lang ang plastic nya poor packaging,0.0
not so good packaging hindi maganda ang pagkapackage ngusot gusot ung wall paper pack it carefully sensitive ung wallpaper,1.0
medyo maliit sakin next time pag bili ko ung malaki na bibilin ko time di ko expect maliit masyado ung,1.0
mjo loading pwede na,1.0
not sure bakit printed binigay nyo tapos ang liit pa size,0.0
quality product in affordable price ang ganda mga designs and color same na same sa picture will order again in the future,2.0
leaking po sya promise di ako komontak nila ksi hassle din mgreturn,0.0
xa masyado nkkpresko although 3level maingay na malapit sa tenga pro naman na,1.0
not so good maganda ang sound niya pero napaka daling malowbat yung lenovo nalang bilhin niyo lang matagal malowbat tpos maganda din quality sound,0.0
okay din fake news di naman nag sa stop pag tiniklop parang gaya lang ibang automatic na payong walang pinagkaiba pero maayos naman mukhang matibay,1.0
walang brand okay na din maganda may zipper and pocket nya safe kahit nag bike anak ko di babagsak laman bulsa nila,2.0
idk kung tatagal pero as of now good nman dahil walang fragile sticker hindi secure yung product wala din box and bubble wrap yung is for the product mismo good kasi manual na english easy to connect at dumating yung violet and yung white is,1.0
damaged product seller did not even answer to any messages and pag nag return ka product wala naman free shipping wala din kwenta ang customer service shopee ending scam eto as there was no option to return the product na convenient and free sa mga,0.0
pangit not recomended promise haha bumili kayo nung iba wag na to,0.0
baliktad yung glasses factory defect ata,0.0
okay na sana kaso di sha swak sa gas range ko it would have serve its purpose sayang,1.0
recieved item but it is incomplete kulang 1pack of facemask disappointed but since it is christmas di ako ngreklamo thank you kay kuya rider mabait,1.0
maganda yung quality hindi manipis maganda rin yung kulay at texture medyo matagal lang dumating but overall okay naman,2.0
very nice all in all napakaganda talaga nang quality and super duper nagostohan talaga nang baby ko thank you seller,2.0
ang ganda dhdjebdjej sa sobrang excited ko kung ano ano na pinag drodrawing ko sobrang smooth niya gamitin saka safe na safe na dumating tapos ang bilis pa dumating ket overseas siya basta ang ganda both tip gumagana saka ang mura lang so yea bili na,2.0
good quality pero maling item yung isang pinadala,1.0
ang cute nya nagustuhan anak ko hindi lang pwede pagsabayin yung ilaw at fan tas syempre madaling malow batt pero goods na din mura lang naman sya,1.0
thank you po seller tama po lahat orders ko ang bilis din po dumating,2.0
ndi yan ang inorder ko order yung parectangle water bottle pero yung ibang designed ang nareceived ko hindi ako nainform ni seller na hindi yun ang ipa2dala niya wla din send picture bago mag shipped items,0.0
maganda ang kapal tela sa uulitin po thank ypu seller and sa nag deliver na si kuyang mabait,2.0
medyu natagalan lang sa pag dating pero ok naman yung item thank you seller,1.0
mabilis magdeliver sa sobrang bilis basta nalng sinalambak sa courie,0.0
don buy at this shop they re sending incomplete parcel and doesn have plan to give you refund on the item that they never include on your package sent them already pictures and videos yet thrice have been cancelled for just pesos refund simpleng manloloko tong shop,0.0
second order thank for the good quality and fash shipping push up bra para sa mga walang cleavage jan eto na sagot para sa mga flat chested na gusto magkaron cleavage buysung na mga sissy kayo magsisisi,2.0
bakit kakaiba po yung mga pabango niyo hindi po kaamoy mga inspired perfumes lalo na yunh cucumber melon parang amoy damo,1.0
good ang ganda at sobrang balot na balot talaga siya thank you seller,2.0
nice ok naman atvna ideliver maayos yung tablet attitude lang yung rider na nag deliver bad service sa courier na yun the way seller legit tablet sya,1.0
manipis po siya and di po siya meters gaya nung sabi ni seller or less po siya feet or less di maganda yung wall ko kaya di siya dumikit maayos may bako bako,1.0
ayus ang ganda malambot ung plane color pero ung stripes makati ok parin naman,2.0
bakit po ganun habang gamit ko bigla na lang tumigil full charge naman until now ayaw na gumana disappointed sa product quality mula binili ko kanina ko lang ginamit chinarge ko muna para matagal kong magamit pero wala pang 1min tumigil na,0.0
hindi man lang inayos ang packaging iba pa itsura sa picture,0.0
maganda sana kaso maling kulay pinadala tapos pa ngrereply seller pede sna magreply kaso wla,1.0
good mali ang sukat naka lagay pero halos lang total,0.0
fast delivery well packaged item shipped immediately manipis na ang tela puede na sa price nya kasi mura nman,2.0
the best shoes ive order as in napaka gandaaaaaa wala akong masabiii,2.0
nice super nice nangnarecieved ko expected more but okay naman tohope next time cutiee,2.0
was just expecting sana sa salamin yung itim cia tingnan kaso yung dumating plain lang ko nagustuhan,0.0
we ordered 2item but we received 1item only yung binayaran namin amount is amount pang two item kaloka awit dipa nag reresponse yung seller hahaha bogos yarn for todays video sana masaya kayo,0.0
di siya gaano ka lakas diko pa na tetest yung battery limit niya charging lowbat time sana sana lang tlga mag tagal kulang na nga item tas baka di pa mag tagal,1.0
maganda ang pagkakabalot presentable yung phone kaso di gumagana yung keypad nakakatamad lang ibalik thank pa rin seller pcnxa na ko mlalagyan higher rating mgamit maayos,1.0
pangalawa ko nang order to pero iba talaga dumadating plum order ko pink dumating,1.0
ang ganda super affordable,2.0
sarap cheesy tonkotsu will come again,2.0
this one is very tignan and comfortable din but unfortunately hindi bagay sa sa malapad yung paa di matago haha same issue lumuluwang yung strap,2.0
sorry late rate ang laki pala ayun bitbit anak ko sa school haha pero ok nman maganda thank you,2.0
not good hindi sya samsung hindi rin original kaya mura pero sana palitan yung nakalagay na samsung new arrival tablet adroid pangit nang graphics,0.0
di siya kasing amoy ariana grande cloud more on baby powder scent siya,1.0
goods naman yung product kaso di lang well packed nag ayos pero working naman,1.0
good condition salamat kay seller ang ganda sapatos sakto lang sa baby ko allowance na konti para magamit nya pa matagal at kay kuya rider ang baet pa order again,2.0
pasensya na sa rate ko sa anim na medium size na binili dalawa lang ang tumama nakakahiya po sa pag reregaluhan ko,1.0
love it akala ko maliit pero anlaki pala love it will buy again for sure,2.0
maganda sana sya kaso may sira yung taas baka dahil sa delivery nabasag pero parang matibay naman nadissapoint lang ako pero over all okay naman,1.0
low quality hindi sya nagana nung dumating kaya naicharge muna kasi akala namin lowbatt lang then ilang araw na naka charge hindi talaga gumagana nakaka disappoint sobra,0.0
ang layo amoy niya sa cloud kakaiba yung amoy nya ang tapang kung icocompare mo siya sa orig na cloud magkaiba na magkaiba nagbabayad po kami tama dapat ganun din po kayo,0.0
wag kayo bumili sa shop na ito kulang yung item na order ko di nila pinadala yung na tissue wallpaper ang dumating kaso kulang nman order ko tas pinadala nila scammer po sila,0.0
good thank you kay kuya rider kahit may bagyo but still hinatid pa rin niya order ko maganda naman cya kaso nawawala wala yung connection sa bluetooth,1.0
perfect true to size mag oorder ako ulit sobrabg nagustuhan ko and napka afford,2.0
got two mouse pads na super laki pareho pa design not worth it di rin ako maka anime,1.0
ang ganda po damit ganda din tela tsaka sakto lang yung fit sa katawan ko thank you seller sa uulitin thank you shopee,2.0
already received the parcel maganda yung product kaso yung natanggap ko na items ay magkapareha yung size ko parin sya magagamit,1.0
actually si seller pi ay very very responsible hehehe love it dahil naka bubble rap talaga siya as in naka safety at may pa cartoon pa don have pic dahil sa excite enopen kona siya agad diko na picturan but still worth it heheheheh sorry sa na rate,2.0
fair inedit ko yung comment ko kasi hindi pala stretchable yung bra ang sikip parang di ka makakahinga okay na sana eh,1.0
nag leaked siya kahit nabalot bubble wrap super huhu mabango naman siya kaso hindi lang tumatagal sakin ang amoy anyways thank you seller,1.0
fair okey naman manipis tama lang sa price nila good lang kasi andumi ipinadala sa akin mukhang luma pero magagamit naman at sakto lang ang size kaya thank you na rin,1.0
thank you seller effective namn sana tumagal tong naorder ko kay kuya rider,2.0
thank you po ganda sia po,2.0
okay naman yung dumating na product kaso parang di pouch,1.0
aang bilis delivery parang 2to days ata inibtay ko maganda yubg umbrella mukha namang mativay sana tumagal sakto makulimlkm ngayon magagamit koh sya mmya phag umulan magaan din yung umbrella okay ang haha saktoh sa bhagpack ko order ulit ako red naman para sa anak ko may,2.0
dissapointed size order ko ang pinadala ang liit,0.0
stretchable soft material ganda sakto lang sakin ang comfortable pa suotin legit na seamless reusable pa ung lalagyan nya kasi may ziplock seller tama lahat size at kulay na pinadala wala din damage what you see is what you get order ulit ako soon,2.0
smooth soft ang ganda packaging palang halatang sa affordable nato makakabili ka make up spray may shimmering pa sa uulitin po fast delivery,2.0
rate sa quality na brand is sya tunay na na quality picture at video not related pala nagagamit sya matagal na gamitan kung full volume na pag gamit,1.0
akala ko light brown yung sa ilalim nya pero dark pala di maganda yung kulay nakakadismaya tuloy hay nako,0.0
very fast delivery and good quality with freebies too thank you sorry nagamit ko na agad tinanggal ko lang straw hihi,2.0
they arrived in good condition naman hehe tapos maganda rin ang tela and so it can really fit all thank you seller,2.0
it not that terrible just didn receive the parcel so can give you an honest review napakasaddening hahaha,0.0
may pang birthday gift na ako sa pamangkin namin sana magustuhan nakakahiya naman sa tatay nyang singkit char lang happy birthday thank you inspi thank you kuya rider and courier of shopee express delivery salamat shopee,2.0
out of ang score fake na inspi kaasar wag lau bumili fake ung inspi nila,0.0
affordable na god wuality pa san kaa pa hahahahaa will order again dahil tag tilid tayo value for money is super check,2.0
thank you seller sa uulitin,2.0
item received kaso hindi naman kaisa villa to but its working well di pa sumasagot si seller sa inquiries ko,1.0
nice quality at may salamin pa sya,2.0
good quality makapal yung tela and ganda rin color and style niya very aesthetic will order again soon seller,2.0
same color ang dumating beige and black ok naman sya hindi nga lang satisfied masyado sa dineliver kasi mali pa yung size na dinala aside sa hindi same picture yung tsinelas,1.0
brown hays maganda sana sa paa nkakaputi ung color kaso sna dapat dinagdagan isa mean order size tas kasya sakin dapat pla masikip ung but anyway pdin seller and kay shopee also sa delivery rider,1.0
wet talaga siya not like yung iba na tumutuyo kaagad after ilagay pero over all ang ganda niya,1.0
small size dapat mag add kayo sa size ninyo to fit,1.0
received monday until now hindi ko pa chinacharge matagal ang battery life,2.0
nov hindi para sakin yung tsinelas pero nagustuhan pinagbigyan ko okay naman yung item good for its price,1.0
ang ganda po quality even though medyo manipis po yung super light colored but reasonable naman for its price thank you po seller,1.0
fast shipping day lang kaso di ganun ka kapal yung tela nasunod naman yung color salamat pa din po seller yyayayasylaayya,1.0
purple really love it hindi sya masakit sa paa and very comfortable to wear order again thank you seller,2.0
add size kapag malapad paa maganda yung quality sana di agad matanggal yung print para di pumangit agad thank youu for the complete order,1.0
nasunod lahat kulay na inorder ok din ang tela pero may butas yung isang pocket blue jogger then sira yung handle isang zipper gray jogger minessage ko si seller pero di time buyer here pa okay nung unang order ko hayst,0.0
good maganda sya sakto sa loob bahay ginagamit namin ilw kapag matutulog na masaya ang mga jonakis bili na kayo good quality ang product ni seller worth it to buy,2.0
nice ang cute item super nagustuhan ko pati ung color and all super sulit nung binayad ko magagamit ko sya pang matagalan super recommended ko sya sa mga naghahanap dyan na mura pero quality tlga order na kau dito worth it pera nyo bait pa rider and seller lapit,2.0
mali yung size na binigay medium order ko pero large dumating pero nandito na eh gagawan ko na lang paraan next time paayos po nung idedeliver nyo po na size hehe,1.0
ang ganda quality slipper kahit mura siya comfortable nman siya suotin actually this is second time purchasing this product kasi nagustuhan din siya parents ko ang lambot lambot niya kasi sa paa loving it will order this again definitely,2.0
im little bit disappointed with foods konti ang choices ung nsa menu nila na filipino asian ang daming wala pero ung staff nila very accomodating sorry but will not recommend it to friends,0.0
not worth it ang bilis ya ma lowbat and ang tagal ya pang charge,0.0
thought it was meters but sad to say meters lang pala replace nyo naman sa meters ang description para walang umasa but anyway salamat parin kasi ang bilis dumating,1.0
yung photo dinivide ko yung isang roll in 2meters and yung lumabas akala ko ba ay meters ito manipis pa,1.0
mali mali ang binigay order pang grade six lang kasya ang liit lahat mali ang kulay ang sama tlga sana cancel mo nlang seller wag kayu mag order sa shop na hindi nag update at sinungaling,0.0
soft soft an tela pero manipis yung tela pero perfect siya for top or under shirt thank you seller,2.0
size ako pero bakit ganito lumaki ata paa ko or sadyang maliit talaga size nya pero okay naman fast shipping and safe shipping medyo disappointed lang kasi hindi kasya pang indoor ko nalang ito,1.0
dent at deform at sira ung box kahit bubble wrap mga gasgas din kita sa pictures,0.0
plastic eto tlaga ang gusto ko hehehe bagay na bagay sa baby ko ang cute nia lalo,2.0
ang panget ang bilis malowbat syang pera sbi seller 5hours dpat icharge 5hours chinarge plang lowbat na,0.0
not so good un order ko is puro medium pero un isa large before nyo send besure naman tama un nilagay sa order un tela niya parang mabilis masira,0.0
mabilis siya dumating di lang ganun kaganda quality since manipis siya madali mabend and di siya stainless pero expected naman sa mababang price and nagagawa pa rin naman nya ang purpose nya so okay pa rin and worth it pa rin bilhin thank you po seller,1.0
bhmili ako sa mall last week pesos to tapos dito mura lang napabili ako sa mall kasi nakalimutan kong nakaorder na pala ako dito since dipa sya dumating nung nag mall ako haha sayang ba,2.0
dabest talaga tong sandal na ito super nice sya sa paa nakakaputi sa paa yung beige na kulay salamat marami seller hehehe,2.0
walang chicken joy nung nag drive thru kami,1.0
ok lang next time be true na lang para walang return na nagaganap kung ano sana ang inorder customer ganun din sana ang ipadala nyo kasi waist time para sana maulit ang customer sa inyo salamat god bless,0.0
sinukat ko sya need to edit hindi mo sya masusuot pang swimming gosh kitang kita yung padding hindi ko makuhanan nang pic kase parang bastusin,0.0
ok siya as of now last time we took for meal order only but this time bumabawi sila,1.0
na receive ko na poang cute pala talagasobra nagustuhan ko salamat po,2.0
nasunod ung color na order pink dapat eh ang tagal pa nadeliver,0.0
star lang uke naman ung products nya kaso ganung ka secured ung items nya mabasag kung maingat kakapitan wala man lang fragile na nakalagay or warning na babasagin or mabasag ung items,1.0
not really good ho pag dating ho sakin is na wawala yung tornilyo nung isang pang sabit sa ilong,0.0
very poor service ang seller inorder ko at binayaran ko isang piraso dumating ni walang feedback si seller kahit nireport ko na mag ingat sa pag order sa shop na ito di marunong mag feedback kun bakit isa lang na piraso pinadala di nako uulit umorder,0.0
amoy guma at alcohol nagkatapon2 sayang pera sobrang dissapointed hindi ko alam kung expired ba to hindi mo sya matatawag na pabango pabaho sya sayang pero nakakahiya na sa pagbibigyan drtso na sya sa basurahan excited pa naman ako sa ariana grande na cloud kasi sabi mabango actually amoy alvohol,0.0
okay naman siya maganda naman and quality kaso late lang and nag lalag idk how to explain hahaha but still okay siya video not related,1.0
ganda po pero di ko expect na light color pala siya pero thank you ganda po,1.0
gaanda sobra solid pag order sainyo tama ang color at size sa uulitin,2.0
ok naman po yung itmes kaso medyo manipis nga pero ok naman seller,1.0
